p_id,p_id2,distance
4uo0,4k63,0.471
4uo0,4k64,0.508
4uo0,4k65,0.447
4uo0,4k66,0.529
4uo0,4k67,0.456
4uo0,4kdm,0.583
4uo0,4kdn,0.557
4uo0,4kdo,0.585
4uo0,4kdq,0.484
4uo0,4kon,0.322
4uo0,4kpq,0.329
4uo0,4kps,0.390
4uo0,4kth,1.251
4uo0,4kvn,0.228
4uo0,4kw1,0.780
4uo0,4kwm,0.482
4uo0,4lcx,0.257
4uo0,4lkg,0.237
4uo0,4lkh,0.346
4uo0,4lki,0.297
4uo0,4lkj,0.322
4uo0,4lkk,0.313
4uo0,4ln3,0.245
4uo0,4ln4,0.261
4uo0,4ln6,0.245
4uo0,4ln8,0.257
4uo0,4lvh,0.766
4uo0,4lxv,0.310
4uo0,4m4y,0.307
4uo0,4m5z,0.955
4uo0,4mhi,0.912
4uo0,4mhj,0.930
4uo0,4n5j,0.253
4uo0,4n5k,0.268
4uo0,4n5y,0.452
4uo0,4n5z,0.454
4uo0,4n60,0.272
4uo0,4n61,0.257
4uo0,4n62,0.268
4uo0,4n63,0.276
4uo0,4n64,0.253
4uo0,4nm8,0.089
4uo0,4o58,0.161
4uo0,4o5i,0.155
4uo0,4o5n,0.134
4uo0,4py8,0.659
4uo0,4unx,0.293
4uo0,4uny,0.290
4uo0,4unz,0.303
4uo0,4uo0,0.000
4uo1,1eo8,0.148
4uo1,1ha0,0.184
4uo1,1hgd,0.224
4uo1,1hge,0.224
4uo1,1hgf,0.161
4uo1,1hgg,0.200
4uo1,1hgh,0.200
4uo1,1hgi,0.210
4uo1,1hgj,0.195
4uo1,1jsd,0.089
4uo1,1jsh,0.100
4uo1,1jsi,0.110
4uo1,1jsm,0.650
4uo1,1jsn,0.636
4uo1,1jso,0.640
4uo1,1ken,0.141
4uo1,1mql,0.245
4uo1,1mqm,0.261
4uo1,1mqn,0.257
4uo1,1qfu,0.205
4uo1,1rd8,0.587
4uo1,1ru7,1.131
4uo1,1rvt,0.683
4uo1,1rvx,1.207
4uo1,1rvz,1.045
4uo1,1ti8,0.447
4uo1,2fk0,0.469
4uo1,2hmg,0.219
4uo1,2ibx,0.490
4uo1,2viu,0.167
4uo1,2wr0,0.613
4uo1,2wr1,0.626
4uo1,2wr2,0.595
4uo1,2wr4,0.890
4uo1,2wr5,0.853
4uo1,2wr7,0.942
4uo1,2wrb,0.799
4uo1,2wrc,0.913
4uo1,2wrd,0.628
4uo1,2wre,0.578
4uo1,2wrf,0.436
4uo1,2wrg,0.603
4uo1,2wrh,0.820
4uo1,2yp2,0.190
4uo1,2yp3,0.190
4uo1,2yp4,0.173
4uo1,2yp5,0.155
4uo1,2yp7,0.173
4uo1,2yp8,0.190
4uo1,2yp9,0.205
4uo1,2ypg,0.155
4uo1,3al4,0.316
4uo1,3eyj,0.257
4uo1,3eyk,0.249
4uo1,3eym,0.161
4uo1,3fku,0.486
4uo1,3gbm,0.494
4uo1,3gbn,1.092
4uo1,3hmg,0.195
4uo1,3hto,0.762
4uo1,3htp,0.656
4uo1,3htq,0.755
4uo1,3htt,0.735
4uo1,3ku3,0.574
4uo1,3ku5,0.546
4uo1,3ku6,0.621
4uo1,3lzf,0.548
4uo1,3lzg,0.303
4uo1,3m5g,0.063
4uo1,3m5h,0.077
4uo1,3m5i,0.089
4uo1,3m5j,0.077
4uo1,3m6s,0.290
4uo1,3mlh,1.065
4uo1,3qqb,0.592
4uo1,3qqe,0.607
4uo1,3qqo,0.490
4uo1,3r2x,0.587
4uo1,3s11,0.615
4uo1,3s12,0.488
4uo1,3s13,0.387
4uo1,3sdy,0.045
4uo1,3sm5,1.274
4uo1,3ube,0.422
4uo1,3ubj,0.387
4uo1,3ubn,0.420
4uo1,3ubq,0.377
4uo1,3uyw,1.145
4uo1,3uyx,1.166
4uo1,3vun,0.179
4uo1,3znk,0.440
4uo1,3znl,0.422
4uo1,3znm,0.402
4uo1,3zp0,0.467
4uo1,3zp1,0.512
4uo1,3zp2,0.449
4uo1,3zp3,0.486
4uo1,3zp6,0.465
4uo1,3zpb,0.454
4uo1,3ztj,0.141
4uo1,4bgw,0.424
4uo1,4bgx,0.475
4uo1,4bgy,0.463
4uo1,4bgz,0.717
4uo1,4bh0,0.802
4uo1,4bh1,0.728
4uo1,4bh2,0.574
4uo1,4bh3,0.557
4uo1,4bh4,0.542
4uo1,4bsa,0.310
4uo1,4bsb,0.297
4uo1,4bsc,0.319
4uo1,4bsd,0.303
4uo1,4bse,0.329
4uo1,4bsf,0.300
4uo1,4bsg,0.338
4uo1,4bsh,0.329
4uo1,4bsi,0.344
4uo1,4cqp,0.361
4uo1,4cqq,0.358
4uo1,4cqr,0.407
4uo1,4cqs,0.429
4uo1,4cqt,0.358
4uo1,4cqu,0.460
4uo1,4cqv,0.717
4uo1,4cqw,0.756
4uo1,4cqx,0.724
4uo1,4cqy,0.771
4uo1,4cqz,0.346
4uo1,4cr0,0.605
4uo1,4cyv,0.310
4uo1,4cyw,0.379
4uo1,4cyz,0.379
4uo1,4cz0,0.358
4uo1,4d00,0.253
4uo1,4dj6,0.326
4uo1,4dj7,0.290
4uo1,4dj8,0.279
4uo1,4eda,0.335
4uo1,4edb,1.239
4uo1,4eef,0.514
4uo1,4f15,1.172
4uo1,4f23,0.374
4uo1,4f3z,0.387
4uo1,4fiu,0.382
4uo1,4fnk,0.077
4uo1,4fp8,1.149
4uo1,4fqi,0.379
4uo1,4fqr,0.077
4uo1,4fqv,0.326
4uo1,4fqy,0.077
4uo1,4gms,0.063
4uo1,4gxu,0.434
4uo1,4gxx,0.429
4uo1,4h32,0.118
4uo1,4hf5,0.926
4uo1,4hfu,0.716
4uo1,4hg4,0.959
4uo1,4hlz,0.392
4uo1,4hmg,0.205
4uo1,4i78,0.100
4uo1,4jtv,0.293
4uo1,4jtx,0.276
4uo1,4ju0,0.313
4uo1,4jug,0.525
4uo1,4juh,0.529
4uo1,4juj,0.518
4uo1,4juk,1.373
4uo1,4jul,0.539
4uo1,4jum,0.540
4uo1,4jun,0.471
4uo1,4k62,0.504
4uo1,4k63,0.477
4uo1,4k64,0.512
4uo1,4k65,0.454
4uo1,4k66,0.535
4uo1,4k67,0.463
4uo1,4kdm,0.593
4uo1,4kdn,0.567
4uo1,4kdo,0.595
4uo1,4kdq,0.494
4uo1,4kon,0.332
4uo1,4kpq,0.346
4uo1,4kps,0.407
4uo1,4kth,1.255
4uo1,4kvn,0.241
4uo1,4kw1,0.781
4uo1,4kwm,0.492
4uo1,4lcx,0.268
4uo1,4lkg,0.249
4uo1,4lkh,0.361
4uo1,4lki,0.303
4uo1,4lkj,0.329
4uo1,4lkk,0.319
4uo1,4ln3,0.257
4uo1,4ln4,0.272
4uo1,4ln6,0.257
4uo1,4ln8,0.268
4uo1,4lvh,0.769
4uo1,4lxv,0.326
4uo1,4m4y,0.322
4uo1,4m5z,0.961
4uo1,4mhi,0.926
4uo1,4mhj,0.942
4uo1,4n5j,0.265
4uo1,4n5k,0.279
4uo1,4n5y,0.463
4uo1,4n5z,0.469
4uo1,4n60,0.286
4uo1,4n61,0.268
4uo1,4n62,0.283
4uo1,4n63,0.286
4uo1,4n64,0.265
4uo1,4nm8,0.089
4uo1,4o58,0.173
4uo1,4o5i,0.173
4uo1,4o5n,0.148
4uo1,4py8,0.678
4uo1,4unx,0.307
4uo1,4uny,0.300
4uo1,4unz,0.313
4uo1,4uo0,0.000
4uo1,4uo1,0.000
4uo2,1eo8,0.245
4uo2,1ha0,0.329
4uo2,1hgd,0.358
4uo2,1hge,0.358
4uo2,1hgf,0.272
4uo2,1hgg,0.338
4uo2,1hgh,0.338
4uo2,1hgi,0.344
4uo2,1hgj,0.335
4uo2,1jsd,0.286
4uo2,1jsh,0.290
4uo2,1jsi,0.293
4uo2,1jsm,0.720
4uo2,1jsn,0.707
4uo2,1jso,0.710
4uo2,1ken,0.303
4uo2,1mql,0.369
4uo2,1mqm,0.395
4uo2,1mqn,0.387
4uo2,1qfu,0.341
4uo2,1rd8,0.663
4uo2,1ru7,1.170
4uo2,1rvt,0.748
4uo2,1rvx,1.239
4uo2,1rvz,1.087
4uo2,1ti8,0.540
4uo2,2fk0,0.562
4uo2,2hmg,0.346
4uo2,2ibx,0.583
4uo2,2viu,0.316
4uo2,2wr0,0.690
4uo2,2wr1,0.701
4uo2,2wr2,0.672
4uo2,2wr4,0.925
4uo2,2wr5,0.885
4uo2,2wr7,0.933
4uo2,2wrb,0.802
4uo2,2wrc,0.906
4uo2,2wrd,0.703
4uo2,2wre,0.656
4uo2,2wrf,0.522
4uo2,2wrg,0.683
4uo2,2wrh,0.880
4uo2,2yp2,0.326
4uo2,2yp3,0.329
4uo2,2yp4,0.316
4uo2,2yp5,0.310
4uo2,2yp7,0.322
4uo2,2yp8,0.332
4uo2,2yp9,0.344
4uo2,2ypg,0.245
4uo2,3al4,0.440
4uo2,3eyj,0.390
4uo2,3eyk,0.387
4uo2,3eym,0.316
4uo2,3fku,0.576
4uo2,3gbm,0.580
4uo2,3gbn,1.114
4uo2,3hmg,0.335
4uo2,3hto,0.827
4uo2,3htp,0.732
4uo2,3htq,0.823
4uo2,3htt,0.804
4uo2,3ku3,0.612
4uo2,3ku5,0.587
4uo2,3ku6,0.650
4uo2,3lzf,0.634
4uo2,3lzg,0.424
4uo2,3m5g,0.283
4uo2,3m5h,0.283
4uo2,3m5i,0.286
4uo2,3m5j,0.283
4uo2,3m6s,0.410
4uo2,3mlh,1.069
4uo2,3qqb,0.624
4uo2,3qqe,0.636
4uo2,3qqo,0.531
4uo2,3r2x,0.666
4uo2,3s11,0.690
4uo2,3s12,0.578
4uo2,3s13,0.475
4uo2,3sdy,0.045
4uo2,3sm5,1.253
4uo2,3ube,0.522
4uo2,3ubj,0.496
4uo2,3ubn,0.522
4uo2,3ubq,0.488
4uo2,3uyw,1.138
4uo2,3uyx,1.161
4uo2,3vun,0.326
4uo2,3znk,0.540
4uo2,3znl,0.523
4uo2,3znm,0.508
4uo2,3zp0,0.566
4uo2,3zp1,0.602
4uo2,3zp2,0.550
4uo2,3zp3,0.581
4uo2,3zp6,0.564
4uo2,3zpb,0.553
4uo2,3ztj,0.300
4uo2,4bgw,0.525
4uo2,4bgx,0.571
4uo2,4bgy,0.559
4uo2,4bgz,0.787
4uo2,4bh0,0.868
4uo2,4bh1,0.796
4uo2,4bh2,0.654
4uo2,4bh3,0.637
4uo2,4bh4,0.624
4uo2,4bsa,0.429
4uo2,4bsb,0.420
4uo2,4bsc,0.438
4uo2,4bsd,0.427
4uo2,4bse,0.445
4uo2,4bsf,0.427
4uo2,4bsg,0.452
4uo2,4bsh,0.445
4uo2,4bsi,0.458
4uo2,4cqp,0.477
4uo2,4cqq,0.473
4uo2,4cqr,0.514
4uo2,4cqs,0.531
4uo2,4cqt,0.473
4uo2,4cqu,0.557
4uo2,4cqv,0.786
4uo2,4cqw,0.823
4uo2,4cqx,0.792
4uo2,4cqy,0.837
4uo2,4cqz,0.463
4uo2,4cr0,0.681
4uo2,4cyv,0.424
4uo2,4cyw,0.477
4uo2,4cyz,0.477
4uo2,4cz0,0.463
4uo2,4d00,0.385
4uo2,4dj6,0.440
4uo2,4dj7,0.412
4uo2,4dj8,0.407
4uo2,4eda,0.454
4uo2,4edb,1.280
4uo2,4eef,0.600
4uo2,4f15,1.176
4uo2,4f23,0.473
4uo2,4f3z,0.494
4uo2,4fiu,0.480
4uo2,4fnk,0.089
4uo2,4fp8,1.139
4uo2,4fqi,0.488
4uo2,4fqr,0.100
4uo2,4fqv,0.440
4uo2,4fqy,0.089
4uo2,4gms,0.089
4uo2,4gxu,0.531
4uo2,4gxx,0.525
4uo2,4h32,0.303
4uo2,4hf5,0.919
4uo2,4hfu,0.782
4uo2,4hg4,1.016
4uo2,4hlz,0.465
4uo2,4hmg,0.344
4uo2,4i78,0.300
4uo2,4jtv,0.422
4uo2,4jtx,0.412
4uo2,4ju0,0.438
4uo2,4jug,0.616
4uo2,4juh,0.616
4uo2,4juj,0.608
4uo2,4juk,1.347
4uo2,4jul,0.624
4uo2,4jum,0.624
4uo2,4jun,0.567
4uo2,4k62,0.593
4uo2,4k63,0.567
4uo2,4k64,0.600
4uo2,4k65,0.550
4uo2,4k66,0.621
4uo2,4k67,0.555
4uo2,4kdm,0.672
4uo2,4kdn,0.650
4uo2,4kdo,0.674
4uo2,4kdq,0.585
4uo2,4kon,0.445
4uo2,4kpq,0.454
4uo2,4kps,0.502
4uo2,4kth,1.232
4uo2,4kvn,0.369
4uo2,4kw1,0.845
4uo2,4kwm,0.580
4uo2,4lcx,0.400
4uo2,4lkg,0.385
4uo2,4lkh,0.469
4uo2,4lki,0.424
4uo2,4lkj,0.443
4uo2,4lkk,0.436
4uo2,4ln3,0.390
4uo2,4ln4,0.400
4uo2,4ln6,0.392
4uo2,4ln8,0.400
4uo2,4lvh,0.816
4uo2,4lxv,0.447
4uo2,4m4y,0.443
4uo2,4m5z,0.964
4uo2,4mhi,0.976
4uo2,4mhj,0.993
4uo2,4n5j,0.400
4uo2,4n5k,0.410
4uo2,4n5y,0.559
4uo2,4n5z,0.562
4uo2,4n60,0.412
4uo2,4n61,0.402
4uo2,4n62,0.410
4uo2,4n63,0.412
4uo2,4n64,0.395
4uo2,4nm8,0.089
4uo2,4o58,0.322
4uo2,4o5i,0.322
4uo2,4o5n,0.310
4uo2,4py8,0.748
4uo2,4unx,0.377
4uo2,4uny,0.363
4uo2,4unz,0.374
4uo2,4uo0,0.045
4uo2,4uo1,0.000
4uo2,4uo2,0.000
4uo3,1eo8,0.184
4uo3,1ha0,0.148
4uo3,1hgd,0.148
4uo3,1hge,0.141
4uo3,1hgf,0.179
4uo3,1hgg,0.161
4uo3,1hgh,0.161
4uo3,1hgi,0.167
4uo3,1hgj,0.167
4uo3,1jsd,0.205
4uo3,1jsh,0.200
4uo3,1jsi,0.214
4uo3,1jsm,0.488
4uo3,1jsn,0.473
4uo3,1jso,0.480
4uo3,1ken,0.155
4uo3,1mql,0.184
4uo3,1mqm,0.241
4uo3,1mqn,0.241
4uo3,1qfu,0.141
4uo3,1rd8,0.431
4uo3,1ru7,1.098
4uo3,1rvt,0.525
4uo3,1rvx,1.197
4uo3,1rvz,1.022
4uo3,1ti8,0.326
4uo3,2fk0,0.316
4uo3,2hmg,0.219
4uo3,2ibx,0.361
4uo3,2viu,0.148
4uo3,2wr0,0.477
4uo3,2wr1,0.486
4uo3,2wr2,0.447
4uo3,2wr4,0.819
4uo3,2wr5,0.768
4uo3,2wr7,1.067
4uo3,2wrb,0.931
4uo3,2wrc,1.039
4uo3,2wrd,0.488
4uo3,2wre,0.443
4uo3,2wrf,0.429
4uo3,2wrg,0.440
4uo3,2wrh,0.681
4uo3,2yp2,0.110
4uo3,2yp3,0.077
4uo3,2yp4,0.089
4uo3,2yp5,0.063
4uo3,2yp7,0.045
4uo3,2yp8,0.045
4uo3,2yp9,0.063
4uo3,2ypg,0.179
4uo3,3al4,0.148
4uo3,3eyj,0.100
4uo3,3eyk,0.100
4uo3,3eym,0.161
4uo3,3fku,0.341
4uo3,3gbm,0.402
4uo3,3gbn,1.059
4uo3,3hmg,0.161
4uo3,3hto,0.620
4uo3,3htp,0.512
4uo3,3htq,0.615
4uo3,3htt,0.593
4uo3,3ku3,0.718
4uo3,3ku5,0.690
4uo3,3ku6,0.767
4uo3,3lzf,0.385
4uo3,3lzg,0.134
4uo3,3m5g,0.210
4uo3,3m5h,0.219
4uo3,3m5i,0.249
4uo3,3m5j,0.228
4uo3,3m6s,0.134
4uo3,3mlh,1.104
4uo3,3qqb,0.738
4uo3,3qqe,0.755
4uo3,3qqo,0.631
4uo3,3r2x,0.427
4uo3,3s11,0.456
4uo3,3s12,0.335
4uo3,3s13,0.387
4uo3,3sdy,0.200
4uo3,3sm5,1.333
4uo3,3ube,0.265
4uo3,3ubj,0.224
4uo3,3ubn,0.268
4uo3,3ubq,0.214
4uo3,3uyw,1.197
4uo3,3uyx,1.206
4uo3,3vun,0.167
4uo3,3znk,0.313
4uo3,3znl,0.300
4uo3,3znm,0.286
4uo3,3zp0,0.349
4uo3,3zp1,0.379
4uo3,3zp2,0.316
4uo3,3zp3,0.352
4uo3,3zp6,0.338
4uo3,3zpb,0.322
4uo3,3ztj,0.155
4uo3,4bgw,0.303
4uo3,4bgx,0.355
4uo3,4bgy,0.338
4uo3,4bgz,0.648
4uo3,4bh0,0.738
4uo3,4bh1,0.671
4uo3,4bh2,0.447
4uo3,4bh3,0.429
4uo3,4bh4,0.415
4uo3,4bsa,0.200
4uo3,4bsb,0.195
4uo3,4bsc,0.205
4uo3,4bsd,0.205
4uo3,4bse,0.232
4uo3,4bsf,0.219
4uo3,4bsg,0.237
4uo3,4bsh,0.257
4uo3,4bsi,0.232
4uo3,4cqp,0.241
4uo3,4cqq,0.241
4uo3,4cqr,0.272
4uo3,4cqs,0.313
4uo3,4cqt,0.241
4uo3,4cqu,0.349
4uo3,4cqv,0.628
4uo3,4cqw,0.672
4uo3,4cqx,0.642
4uo3,4cqy,0.687
4uo3,4cqz,0.253
4uo3,4cr0,0.471
4uo3,4cyv,0.205
4uo3,4cyw,0.272
4uo3,4cyz,0.268
4uo3,4cz0,0.241
4uo3,4d00,0.161
4uo3,4dj6,0.205
4uo3,4dj7,0.184
4uo3,4dj8,0.214
4uo3,4eda,0.224
4uo3,4edb,1.144
4uo3,4eef,0.352
4uo3,4f15,1.224
4uo3,4f23,0.303
4uo3,4f3z,0.219
4uo3,4fiu,0.307
4uo3,4fnk,0.195
4uo3,4fp8,1.189
4uo3,4fqi,0.249
4uo3,4fqr,0.195
4uo3,4fqv,0.205
4uo3,4fqy,0.195
4uo3,4gms,0.155
4uo3,4gxu,0.268
4uo3,4gxx,0.265
4uo3,4h32,0.089
4uo3,4hf5,1.057
4uo3,4hfu,0.574
4uo3,4hg4,0.826
4uo3,4hlz,0.537
4uo3,4hmg,0.161
4uo3,4i78,0.110
4uo3,4jtv,0.126
4uo3,4jtx,0.118
4uo3,4ju0,0.141
4uo3,4jug,0.366
4uo3,4juh,0.371
4uo3,4juj,0.358
4uo3,4juk,1.409
4uo3,4jul,0.460
4uo3,4jum,0.456
4uo3,4jun,0.332
4uo3,4k62,0.443
4uo3,4k63,0.407
4uo3,4k64,0.440
4uo3,4k65,0.385
4uo3,4k66,0.458
4uo3,4k67,0.390
4uo3,4kdm,0.465
4uo3,4kdn,0.436
4uo3,4kdo,0.460
4uo3,4kdq,0.392
4uo3,4kon,0.261
4uo3,4kpq,0.224
4uo3,4kps,0.276
4uo3,4kth,1.341
4uo3,4kvn,0.110
4uo3,4kw1,0.681
4uo3,4kwm,0.424
4uo3,4lcx,0.173
4uo3,4lkg,0.167
4uo3,4lkh,0.232
4uo3,4lki,0.253
4uo3,4lkj,0.272
4uo3,4lkk,0.249
4uo3,4ln3,0.173
4uo3,4ln4,0.190
4uo3,4ln6,0.155
4uo3,4ln8,0.167
4uo3,4lvh,0.760
4uo3,4lxv,0.167
4uo3,4m4y,0.167
4uo3,4m5z,1.007
4uo3,4mhi,0.785
4uo3,4mhj,0.807
4uo3,4n5j,0.167
4uo3,4n5k,0.173
4uo3,4n5y,0.332
4uo3,4n5z,0.341
4uo3,4n60,0.184
4uo3,4n61,0.173
4uo3,4n62,0.179
4uo3,4n63,0.195
4uo3,4n64,0.173
4uo3,4nm8,0.210
4uo3,4o58,0.118
4uo3,4o5i,0.063
4uo3,4o5n,0.063
4uo3,4py8,0.522
4uo3,4unx,0.173
4uo3,4uny,0.190
4uo3,4unz,0.195
4uo3,4uo0,0.155
4uo3,4uo1,0.173
4uo3,4uo2,0.322
4uo3,4uo3,0.000
4uo4,1eo8,0.167
4uo4,1ha0,0.148
4uo4,1hgd,0.155
4uo4,1hge,0.155
4uo4,1hgf,0.167
4uo4,1hgg,0.161
4uo4,1hgh,0.161
4uo4,1hgi,0.167
4uo4,1hgj,0.161
4uo4,1jsd,0.173
4uo4,1jsh,0.167
4uo4,1jsi,0.184
4uo4,1jsm,0.518
4uo4,1jsn,0.504
4uo4,1jso,0.510
4uo4,1ken,0.141
4uo4,1mql,0.195
4uo4,1mqm,0.228
4uo4,1mqn,0.232
4uo4,1qfu,0.141
4uo4,1rd8,0.460
4uo4,1ru7,1.110
4uo4,1rvt,0.562
4uo4,1rvx,1.204
4uo4,1rvz,1.033
4uo4,1ti8,0.355
4uo4,2fk0,0.349
4uo4,2hmg,0.214
4uo4,2ibx,0.392
4uo4,2viu,0.141
4uo4,2wr0,0.510
4uo4,2wr1,0.522
4uo4,2wr2,0.482
4uo4,2wr4,0.829
4uo4,2wr5,0.797
4uo4,2wr7,1.028
4uo4,2wrb,0.892
4uo4,2wrc,0.999
4uo4,2wrd,0.522
4uo4,2wre,0.475
4uo4,2wrf,0.420
4uo4,2wrg,0.471
4uo4,2wrh,0.717
4uo4,2yp2,0.100
4uo4,2yp3,0.077
4uo4,2yp4,0.077
4uo4,2yp5,0.045
4uo4,2yp7,0.045
4uo4,2yp8,0.045
4uo4,2yp9,0.063
4uo4,2ypg,0.167
4uo4,3al4,0.179
4uo4,3eyj,0.126
4uo4,3eyk,0.134
4uo4,3eym,0.155
4uo4,3fku,0.374
4uo4,3gbm,0.422
4uo4,3gbn,1.036
4uo4,3hmg,0.161
4uo4,3hto,0.653
4uo4,3htp,0.546
4uo4,3htq,0.647
4uo4,3htt,0.624
4uo4,3ku3,0.681
4uo4,3ku5,0.651
4uo4,3ku6,0.729
4uo4,3lzf,0.417
4uo4,3lzg,0.161
4uo4,3m5g,0.179
4uo4,3m5h,0.190
4uo4,3m5i,0.214
4uo4,3m5j,0.195
4uo4,3m6s,0.148
4uo4,3mlh,1.099
4uo4,3qqb,0.699
4uo4,3qqe,0.717
4uo4,3qqo,0.603
4uo4,3r2x,0.458
4uo4,3s11,0.492
4uo4,3s12,0.369
4uo4,3s13,0.390
4uo4,3sdy,0.167
4uo4,3sm5,1.312
4uo4,3ube,0.293
4uo4,3ubj,0.253
4uo4,3ubn,0.293
4uo4,3ubq,0.241
4uo4,3uyw,1.178
4uo4,3uyx,1.197
4uo4,3vun,0.161
4uo4,3znk,0.341
4uo4,3znl,0.329
4uo4,3znm,0.313
4uo4,3zp0,0.377
4uo4,3zp1,0.410
4uo4,3zp2,0.349
4uo4,3zp3,0.382
4uo4,3zp6,0.366
4uo4,3zpb,0.352
4uo4,3ztj,0.141
4uo4,4bgw,0.332
4uo4,4bgx,0.382
4uo4,4bgy,0.369
4uo4,4bgz,0.665
4uo4,4bh0,0.758
4uo4,4bh1,0.686
4uo4,4bh2,0.480
4uo4,4bh3,0.463
4uo4,4bh4,0.447
4uo4,4bsa,0.219
4uo4,4bsb,0.214
4uo4,4bsc,0.228
4uo4,4bsd,0.224
4uo4,4bse,0.249
4uo4,4bsf,0.232
4uo4,4bsg,0.257
4uo4,4bsh,0.268
4uo4,4bsi,0.253
4uo4,4cqp,0.268
4uo4,4cqq,0.265
4uo4,4cqr,0.307
4uo4,4cqs,0.341
4uo4,4cqt,0.265
4uo4,4cqu,0.377
4uo4,4cqv,0.651
4uo4,4cqw,0.697
4uo4,4cqx,0.665
4uo4,4cqy,0.710
4uo4,4cqz,0.272
4uo4,4cr0,0.502
4uo4,4cyv,0.228
4uo4,4cyw,0.297
4uo4,4cyz,0.297
4uo4,4cz0,0.265
4uo4,4d00,0.179
4uo4,4dj6,0.228
4uo4,4dj7,0.205
4uo4,4dj8,0.224
4uo4,4eda,0.249
4uo4,4edb,1.166
4uo4,4eef,0.379
4uo4,4f15,1.205
4uo4,4f23,0.307
4uo4,4f3z,0.245
4uo4,4fiu,0.313
4uo4,4fnk,0.173
4uo4,4fp8,1.160
4uo4,4fqi,0.276
4uo4,4fqr,0.167
4uo4,4fqv,0.232
4uo4,4fqy,0.167
4uo4,4gms,0.126
4uo4,4gxu,0.303
4uo4,4gxx,0.297
4uo4,4h32,0.063
4uo4,4hf5,1.022
4uo4,4hfu,0.605
4uo4,4hg4,0.857
4uo4,4hlz,0.504
4uo4,4hmg,0.161
4uo4,4i78,0.089
4uo4,4jtv,0.155
4uo4,4jtx,0.141
4uo4,4ju0,0.173
4uo4,4jug,0.400
4uo4,4juh,0.405
4uo4,4juj,0.392
4uo4,4juk,1.400
4uo4,4jul,0.477
4uo4,4jum,0.477
4uo4,4jun,0.363
4uo4,4k62,0.456
4uo4,4k63,0.424
4uo4,4k64,0.458
4uo4,4k65,0.400
4uo4,4k66,0.475
4uo4,4k67,0.405
4uo4,4kdm,0.498
4uo4,4kdn,0.469
4uo4,4kdo,0.494
4uo4,4kdq,0.417
4uo4,4kon,0.279
4uo4,4kpq,0.224
4uo4,4kps,0.283
4uo4,4kth,1.315
4uo4,4kvn,0.134
4uo4,4kw1,0.709
4uo4,4kwm,0.440
4uo4,4lcx,0.184
4uo4,4lkg,0.179
4uo4,4lkh,0.257
4uo4,4lki,0.265
4uo4,4lkj,0.283
4uo4,4lkk,0.265
4uo4,4ln3,0.184
4uo4,4ln4,0.205
4uo4,4ln6,0.173
4uo4,4ln8,0.184
4uo4,4lvh,0.756
4uo4,4lxv,0.190
4uo4,4m4y,0.184
4uo4,4m5z,0.997
4uo4,4mhi,0.816
4uo4,4mhj,0.841
4uo4,4n5j,0.184
4uo4,4n5k,0.190
4uo4,4n5y,0.363
4uo4,4n5z,0.371
4uo4,4n60,0.200
4uo4,4n61,0.190
4uo4,4n62,0.195
4uo4,4n63,0.214
4uo4,4n64,0.184
4uo4,4nm8,0.184
4uo4,4o58,0.118
4uo4,4o5i,0.063
4uo4,4o5n,0.063
4uo4,4py8,0.607
4uo4,4unx,0.200
4uo4,4uny,0.155
4uo4,4unz,0.161
4uo4,4uo0,0.126
4uo4,4uo1,0.141
4uo4,4uo2,0.303
4uo4,4uo3,0.045
4uo4,4uo4,0.000
4uo5,1eo8,0.179
4uo5,1ha0,0.161
4uo5,1hgd,0.173
4uo5,1hge,0.173
4uo5,1hgf,0.179
4uo5,1hgg,0.179
4uo5,1hgh,0.179
4uo5,1hgi,0.184
4uo5,1hgj,0.179
4uo5,1jsd,0.155
4uo5,1jsh,0.155
4uo5,1jsi,0.167
4uo5,1jsm,0.525
4uo5,1jsn,0.512
4uo5,1jso,0.516
4uo5,1ken,0.155
4uo5,1mql,0.205
4uo5,1mqm,0.214
4uo5,1mqn,0.219
4uo5,1qfu,0.161
4uo5,1rd8,0.465
4uo5,1ru7,1.116
4uo5,1rvt,0.567
4uo5,1rvx,1.212
4uo5,1rvz,1.040
4uo5,1ti8,0.369
4uo5,2fk0,0.363
4uo5,2hmg,0.228
4uo5,2ibx,0.405
4uo5,2viu,0.155
4uo5,2wr0,0.520
4uo5,2wr1,0.531
4uo5,2wr2,0.494
4uo5,2wr4,0.843
4uo5,2wr5,0.805
4uo5,2wr7,1.020
4uo5,2wrb,0.884
4uo5,2wrc,0.991
4uo5,2wrd,0.535
4uo5,2wre,0.490
4uo5,2wrf,0.415
4uo5,2wrg,0.482
4uo5,2wrh,0.725
4uo5,2yp2,0.077
4uo5,2yp3,0.063
4uo5,2yp4,0.063
4uo5,2yp5,0.045
4uo5,2yp7,0.045
4uo5,2yp8,0.063
4uo5,2yp9,0.077
4uo5,2ypg,0.179
4uo5,3al4,0.184
4uo5,3eyj,0.148
4uo5,3eyk,0.148
4uo5,3eym,0.167
4uo5,3fku,0.385
4uo5,3gbm,0.429
4uo5,3gbn,1.065
4uo5,3hmg,0.173
4uo5,3hto,0.663
4uo5,3htp,0.557
4uo5,3htq,0.659
4uo5,3htt,0.636
4uo5,3ku3,0.684
4uo5,3ku5,0.654
4uo5,3ku6,0.731
4uo5,3lzf,0.427
4uo5,3lzg,0.173
4uo5,3m5g,0.173
4uo5,3m5h,0.184
